股票代码,股票名称,当日股价,当日涨跌幅,操作策略,持有天数,持有期间总收益率,回测期间总收益率
sz.002603,以岭药业,14.8,0.54,观望,0,0.0,0.0
sz.002605,姚记科技,27.64,0.66,持有,16,5.54,32.51
sz.002606,大连电瓷,9.21,-0.75,观望,0,0.0,0.0
sz.002607,中公教育,3.07,0.66,观望,0,0.0,0.0
sz.002608,江苏国信,7.65,-1.42,卖出,33,2.27,52.72
sz.002609,捷顺科技,12.05,4.69,观望,0,0.0,0.0
sz.002611,东方精工,11.9,-0.42,观望,0,0.0,0.0
sz.002612,朗姿股份,17.44,-3.91,观望,0,0.0,0.0
sz.002613,北玻股份,3.84,-1.03,观望,0,0.0,0.0
sz.002614,奥佳华,6.55,-0.15,观望,0,0.0,0.0
sz.002620,ST瑞和,4.16,-0.72,观望,0,0.0,0.0
sz.002616,长青集团,6.38,0.63,观望,0,0.0,0.0
sz.002615,哈尔斯,8.49,-1.62,持有,16,5.33,71.91
sz.002617,露笑科技,7.7,-1.53,卖出,28,-1.28,-4.47
sz.002622,皓宸医疗,2.99,3.82,持有,8,2.4,-3.87
sz.002624,完美世界,15.39,1.12,持有,15,2.53,-14.46
sz.002625,光启技术,39.46,-1.35,观望,0,0.0,0.0
sz.002626,金达威,20.1,-0.79,观望,0,0.0,0.0
sz.002627,三峡旅游,5.42,0.0,持有,22,-0.37,36.19
sz.002628,成都路桥,4.48,2.05,持有,2,1.82,-26.96
sz.002623,亚玛顿,25.59,3.94,观望,0,0.0,0.0
sz.002630,ST华西,2.65,-1.85,观望,0,0.0,0.0
sz.002629,仁智股份,5.98,-9.94,观望,0,0.0,0.0
sz.002632,道明光学,9.16,-0.87,观望,0,0.0,0.0
sz.002631,德尔未来,4.91,-0.61,观望,0,0.0,0.0
sz.002635,安洁科技,13.64,-0.29,观望,0,0.0,0.0
sz.002634,棒杰股份,4.23,-1.17,观望,0,0.0,0.0
sz.002638,勤上股份,2.47,0.82,持有,1,0.82,18.28
sz.002633,申科股份,14.74,3.15,观望,0,0.0,0.0
sz.002639,雪人股份,11.1,-0.36,观望,0,0.0,0.0
sz.002637,赞宇科技,9.97,-1.87,观望,0,0.0,0.0
sz.002636,金安国纪,15.09,9.99,观望,0,0.0,0.0
sz.002640,跨境通,5.45,10.1,持有,23,12.14,5.92
sz.002641,公元股份,4.19,0.24,观望,0,0.0,0.0
sz.002642,荣联科技,7.77,0.26,观望,0,0.0,0.0
sz.002643,万润股份,11.32,-0.88,观望,0,0.0,0.0
sz.002645,华宏科技,9.24,-2.22,持有,19,1.43,-65.3
sz.002644,佛慈制药,8.38,-0.83,持有,23,-2.1,-17.36
sz.002647,*ST仁东,6.05,0.67,持有,5,-0.66,-57.09
sz.002646,天佑德酒,9.42,0.64,持有,23,2.17,-4.38
sz.002650,ST加加,6.58,0.0,持有,28,-3.94,162.16
sz.002649,博彦科技,15.46,2.38,观望,0,0.0,0.0
sz.002652,扬子新材,3.29,-0.3,观望,0,0.0,0.0
sz.002648,卫星化学,17.35,-1.59,观望,0,0.0,0.0
sz.002654,万润科技,12.13,-1.78,观望,0,0.0,0.0
sz.002656,*ST摩登,2.44,2.09,持有,16,2.09,-103.13
sz.002651,利君股份,11.92,0.0,观望,0,0.0,0.0
sz.002657,中科金财,28.9,3.55,持有,5,5.32,1.54
sz.002653,海思科,42.19,-0.87,持有,21,-0.78,67.18
sz.002655,共达电声,13.4,1.36,观望,0,0.0,0.0
sz.002659,凯文教育,5.14,0.39,观望,0,0.0,0.0
sz.002658,雪迪龙,8.23,-2.95,观望,0,0.0,0.0
sz.002661,克明食品,10.62,2.21,持有,16,7.82,46.59
sz.002660,茂硕电源,9.55,0.0,观望,0,0.0,0.0
sz.002662,峰璟股份,3.52,-1.12,观望,0,0.0,0.0
sz.002663,普邦股份,1.93,0.52,观望,0,0.0,0.0
sz.002667,威领股份,12.32,2.24,观望,0,0.0,0.0
sz.002668,TCL智家,9.63,-0.72,观望,0,0.0,0.0
sz.002671,龙泉股份,4.67,0.0,观望,0,0.0,0.0
sz.002664,信质集团,17.62,-1.01,持有,27,-11.68,-9.22
sz.002673,西部证券,7.84,0.13,观望,0,0.0,0.0
sz.002672,东江环保,4.82,0.63,观望,0,0.0,0.0
sz.002666,德联集团,5.09,-1.17,观望,0,0.0,0.0
sz.002675,东诚药业,14.31,-0.35,持有,16,-0.62,12.86
sz.002670,国盛金控,14.52,-1.29,观望,0,0.0,0.0
sz.002676,顺威股份,7.7,-1.41,观望,0,0.0,0.0
sz.002669,康达新材,12.67,-1.02,观望,0,0.0,0.0
sz.002681,奋达科技,6.78,-0.29,观望,0,0.0,0.0
sz.002679,福建金森,9.66,-0.51,持有,16,2.55,76.86
sz.002682,龙洲股份,4.85,-1.22,观望,0,0.0,0.0
sz.002677,浙江美大,7.09,0.28,持有,106,-7.32,21.59
sz.002674,兴业科技,9.86,-1.0,观望,0,0.0,0.0
sz.002685,华东重机,7.35,-2.39,观望,0,0.0,0.0
sz.002683,广东宏大,37.29,3.84,持有,2,10.92,56.08
sz.002686,亿利达,6.67,0.0,观望,0,0.0,0.0
sz.002687,乔治白,4.72,0.43,观望,0,0.0,0.0
sz.002678,珠江钢琴,5.07,0.2,持有,16,3.68,50.89
sz.002688,金河生物,6.7,-2.05,观望,0,0.0,0.0
sz.002689,远大智能,3.83,-0.52,观望,0,0.0,0.0
sz.002692,远程股份,5.03,-0.4,观望,0,0.0,0.0
sz.002693,*ST双成,7.37,-0.67,观望,0,0.0,0.0
sz.002690,美亚光电,16.43,0.43,持有,21,-5.74,-8.17
sz.002691,冀凯股份,8.26,-0.6,观望,0,0.0,0.0
sz.002694,顾地科技,5.07,1.2,观望,0,0.0,0.0
sz.002697,红旗连锁,5.49,0.37,观望,0,0.0,0.0
sz.002696,百洋股份,6.21,-0.8,观望,0,0.0,0.0
sz.002695,煌上煌,11.41,0.0,持有,44,11.53,53.6
sz.002701,奥瑞金,5.96,-0.17,持有,6,0.0,21.41
sz.002698,博实股份,15.59,0.13,观望,0,0.0,0.0
sz.002702,海欣食品,4.34,0.46,观望,0,0.0,0.0
sz.002703,浙江世宝,12.68,0.63,持有,1,0.63,50.83
sz.002705,新宝股份,14.54,-1.09,观望,0,0.0,0.0
sz.002706,良信股份,9.11,-0.22,观望,0,0.0,0.0
sz.002700,新疆浩源,8.53,-0.58,持有,8,-3.07,47.43
sz.002708,光洋股份,10.42,-0.76,观望,0,0.0,0.0
sz.002709,天赐材料,18.35,-1.87,观望,0,0.0,0.0
sz.002712,思美传媒,5.91,0.34,持有,16,5.72,80.47
sz.002707,众信旅游,7.81,-0.26,观望,0,0.0,0.0
sz.002714,牧原股份,45.1,3.27,观望,0,0.0,0.0
sz.002716,湖南白银,3.99,-2.21,观望,0,0.0,0.0
sz.002713,*ST东易,4.53,-1.52,持有,43,-6.98,57.3
sz.002717,ST岭南,1.79,-1.65,观望,0,0.0,0.0
sz.002715,登云股份,18.24,-1.08,持有,1,-1.08,-97.85
sz.002721,ST金一,4.9,3.16,观望,0,0.0,0.0
sz.002723,小崧股份,7.29,-0.95,持有,9,-2.41,-95.91
sz.002719,麦趣尔,9.18,0.22,观望,0,0.0,0.0
sz.002722,物产金轮,15.96,-1.78,观望,0,0.0,0.0
sz.002724,海洋王,7.74,-0.51,观望,0,0.0,0.0
sz.002725,跃岭股份,12.84,0.78,观望,0,0.0,0.0
sz.002726,龙大美食,5.78,-0.34,观望,0,0.0,0.0
sz.002727,一心堂,16.09,-0.8,持有,30,-4.57,1.59
sz.002728,特一药业,8.65,-0.23,观望,0,0.0,0.0
sz.002718,友邦吊顶,16.19,2.79,持有,147,11.04,66.8
sz.002729,好利科技,14.75,-2.7,观望,0,0.0,0.0
sz.002730,电光科技,16.23,0.06,观望,0,0.0,0.0
sz.002731,萃华珠宝,13.71,-1.22,持有,16,-9.39,-13.87
sz.002736,国信证券,11.67,0.09,持有,1,0.09,65.42
sz.002734,利民股份,20.51,-2.29,卖出,16,8.81,24.4
sz.002738,中矿资源,32.75,-1.77,观望,0,0.0,0.0
sz.002733,雄韬股份,16.53,1.04,持有,2,1.16,21.11
sz.002732,燕塘乳业,17.24,-0.06,持有,23,4.68,63.73
sz.002735,王子新材,16.56,5.54,持有,33,-0.66,-20.9
sz.002737,葵花药业,15.81,0.32,观望,0,0.0,0.0
sz.002739,万达电影,11.46,0.97,持有,16,2.5,27.14
sz.002742,*ST三圣,5.03,-2.33,观望,0,0.0,0.0
sz.002743,富煌钢构,6.04,-0.33,卖出,30,-19.79,37.78
sz.002745,木林森,7.98,-0.5,观望,0,0.0,0.0
sz.002741,光华科技,19.7,-1.89,观望,0,0.0,0.0
sz.002746,仙坛股份,5.94,0.85,观望,0,0.0,0.0
sz.002747,埃斯顿,19.77,-0.45,观望,0,0.0,0.0
sz.002748,ST世龙,9.71,-1.12,持有,23,1.89,43.24
sz.002756,永兴材料,34.05,0.15,观望,0,0.0,0.0
sz.002752,昇兴股份,5.7,-0.18,观望,0,0.0,0.0
sz.002749,国光股份,15.18,-0.26,持有,79,-1.87,43.35
sz.002753,永东股份,7.24,2.12,观望,0,0.0,0.0
sz.002762,*ST金比,5.45,0.18,持有,14,-7.63,-15.71
sz.002761,浙江建投,9.03,0.0,观望,0,0.0,0.0
sz.002758,浙农股份,9.19,0.44,持有,44,0.77,-18.92
sz.002765,蓝黛科技,12.75,0.0,持有,6,-1.39,1.27
sz.002759,天际股份,9.29,-0.96,持有,2,-0.43,-44.36
sz.002757,南兴股份,18.27,0.5,观望,0,0.0,0.0
sz.002760,凤形股份,19.25,-0.52,持有,44,0.52,11.89
sz.002755,奥赛康,19.12,2.74,持有,16,19.05,107.82
sz.002763,汇洁股份,7.02,-0.14,持有,23,0.72,5.58
sz.002767,先锋电子,17.67,0.57,观望,0,0.0,0.0
sz.002766,索菱股份,5.28,-0.19,卖出,2,1.54,29.38
sz.002769,普路通,8.66,-1.37,持有,6,-4.1,12.04
sz.002771,真视通,16.31,-0.37,观望,0,0.0,0.0
sz.002768,国恩股份,31.59,1.67,持有,106,24.91,79.55
sz.002772,众兴菌业,8.03,-0.25,观望,0,0.0,0.0
sz.002773,康弘药业,28.86,-2.1,观望,0,0.0,0.0
sz.002775,文科股份,3.87,0.0,持有,23,-2.03,-24.76
sz.002777,久远银海,17.97,0.06,观望,0,0.0,0.0
sz.002774,快意电梯,8.57,-1.61,持有,23,0.59,1.5
sz.002782,可立克,13.52,0.15,观望,0,0.0,0.0
sz.002786,银宝山新,9.76,-1.61,观望,0,0.0,0.0
sz.002778,中晟高科,17.94,0.0,持有,28,-5.83,55.79
sz.002785,万里石,28.07,-0.25,持有,16,-11.03,53.91
sz.002779,中坚科技,74.77,4.11,观望,0,0.0,0.0
sz.002783,凯龙股份,8.9,0.91,观望,0,0.0,0.0
sz.002780,三夫户外,13.48,-0.66,观望,0,0.0,0.0
sz.002787,华源控股,8.28,-0.72,观望,0,0.0,0.0
sz.002788,鹭燕医药,8.71,-0.23,持有,19,5.7,20.79
sz.002789,*ST建艺,8.48,-1.62,持有,16,-5.46,40.47
sz.002795,永和智控,5.31,0.38,观望,0,0.0,0.0
sz.002790,瑞尔特,7.38,0.14,持有,19,7.11,12.68
sz.002793,罗欣药业,4.83,-1.02,持有,16,4.32,40.46
sz.002792,通宇通讯,15.53,4.79,持有,1,4.79,69.52
sz.002796,世嘉科技,11.76,-0.17,观望,0,0.0,0.0
sz.002791,坚朗五金,21.72,0.98,持有,16,3.82,-65.19
sz.002798,帝欧家居,6.38,0.95,买入,0,0.0,-25.33
sz.002799,环球印务,8.55,-0.93,持有,2,0.12,-44.56
sz.002797,第一创业,7.28,2.97,观望,0,0.0,0.0
sz.002800,天顺股份,13.74,-0.51,持有,9,-2.55,-12.47
sz.002803,吉宏股份,16.12,-0.98,观望,0,0.0,0.0
sz.002807,江阴银行,5.01,2.04,持有,8,3.51,42.59
sz.002806,华锋股份,12.35,-1.44,持有,2,-1.28,8.87
sz.002805,丰元股份,13.52,-1.1,持有,2,-1.6,-58.26
sz.002801,微光股份,33.5,-1.03,观望,0,0.0,0.0
sz.002802,洪汇新材,13.85,-1.21,持有,77,-6.04,32.7
sz.002808,*ST恒久,4.67,1.3,持有,33,3.55,6.65
sz.002812,恩捷股份,28.89,-1.53,观望,0,0.0,0.0
sz.002809,红墙股份,12.92,-0.39,观望,0,0.0,0.0
sz.002810,山东赫达,12.74,-1.7,观望,0,0.0,0.0
sz.002813,路畅科技,23.19,-0.13,持有,41,-4.88,55.59
sz.002811,郑中设计,10.78,-0.37,持有,36,0.37,54.94
sz.002815,崇达技术,11.83,1.02,观望,0,0.0,0.0
sz.002816,*ST和科,18.2,-2.31,观望,0,0.0,0.0
sz.002817,黄山胶囊,7.56,-0.4,观望,0,0.0,0.0
sz.002820,桂发祥,11.59,-3.34,观望,0,0.0,0.0
sz.002822,ST中装,3.47,-2.8,观望,0,0.0,0.0
sz.002824,和胜股份,16.85,-2.03,观望,0,0.0,0.0
sz.002821,凯莱英,88.27,0.57,持有,27,-6.47,-36.43
sz.002823,凯中精密,13.91,-0.71,观望,0,0.0,0.0
sz.002819,东方中科,28.06,-3.21,观望,0,0.0,0.0
sz.002826,易明医药,18.4,-0.86,持有,9,-5.4,16.58
sz.002825,纳尔股份,10.87,-0.91,观望,0,0.0,0.0
sz.002818,富森美,12.59,0.4,持有,121,-3.82,33.16
sz.002827,高争民爆,35.22,-1.51,卖出,12,3.77,74.04
sz.002828,贝肯能源,10.53,-1.96,持有,9,-1.03,-3.92
sz.002829,星网宇达,20.38,-2.72,持有,1,-2.72,-4.48
sz.002831,裕同科技,23.02,-1.37,持有,20,0.61,-28.14
sz.002832,比音勒芬,15.99,0.0,观望,0,0.0,0.0
sz.002830,名雕股份,15.58,1.17,持有,135,18.3,33.77
sz.002833,弘亚数控,16.15,-0.19,持有,30,-4.21,3.25
sz.002837,英维克,30.59,-0.87,观望,0,0.0,0.0
sz.002839,张家港行,4.84,2.98,观望,0,0.0,0.0
sz.002835,同为股份,18.26,-3.28,观望,0,0.0,0.0
sz.002840,华统股份,10.47,0.29,观望,0,0.0,0.0
sz.002838,道恩股份,18.33,-0.54,观望,0,0.0,0.0
sz.002836,新宏泽,9.67,0.0,持有,44,6.62,33.57
sz.002845,同兴达,15.59,0.45,观望,0,0.0,0.0
sz.002841,视源股份,34.23,-0.41,持有,41,1.97,-22.78
sz.002843,泰嘉股份,20.56,0.98,持有,1,0.98,8.47
sz.002842,翔鹭钨业,8.27,-1.43,持有,16,1.47,19.06
sz.002848,*ST高斯,8.13,4.5,观望,0,0.0,0.0
sz.002846,英联股份,16.5,0.92,持有,2,0.86,65.44
sz.002847,盐津铺子,79.7,1.92,持有,63,-10.75,-39.08
sz.002849,威星智能,14.64,-2.53,观望,0,0.0,0.0
sz.002850,科达利,110.89,0.43,观望,0,0.0,0.0
sz.002851,麦格米特,50.45,-2.23,观望,0,0.0,0.0
sz.002852,道道全,10.46,1.95,观望,0,0.0,0.0
sz.002853,皮阿诺,13.37,0.75,持有,51,-3.88,60.66
sz.002858,力盛体育,13.28,1.07,持有,23,-0.6,33.57
sz.002855,捷荣技术,18.38,-1.18,持有,2,-1.18,91.09
sz.002857,三晖电气,20.09,1.57,持有,41,6.69,171.19
sz.002856,美芝股份,11.19,1.54,观望,0,0.0,0.0
sz.002863,今飞凯达,5.18,0.0,观望,0,0.0,0.0
sz.002861,瀛通通讯,14.84,-1.59,持有,6,-3.07,170.86
sz.002859,洁美科技,19.77,-0.75,观望,0,0.0,0.0
sz.002860,星帅尔,12.31,-2.07,持有,1,-2.07,8.63
sz.002862,实丰文化,19.02,0.63,观望,0,0.0,0.0
sz.002864,盘龙药业,29.03,-0.03,持有,23,2.07,-1.0
sz.002865,钧达股份,43.28,1.38,观望,0,0.0,0.0
sz.002866,传艺科技,20.2,2.9,观望,0,0.0,0.0
sz.002867,周大生,13.5,2.04,持有,28,-1.1,25.7
sz.002869,金溢科技,23.11,-0.04,持有,23,-0.34,-56.1
sz.002868,*ST绿康,23.51,-1.01,持有,35,-1.8,32.42
sz.002870,香山股份,32.43,0.15,持有,128,-8.88,68.03
sz.002875,安奈儿,15.63,-1.45,持有,43,8.84,27.45
sz.002873,新天药业,9.64,-0.21,观望,0,0.0,0.0
sz.002878,元隆雅图,20.48,-0.92,持有,16,-1.77,-49.63
sz.002872,ST天圣,4.75,-1.04,观望,0,0.0,0.0
sz.002877,智能自控,8.4,-0.36,持有,6,-1.52,61.56
sz.002876,三利谱,25.19,-0.36,持有,107,-4.58,51.17
sz.002879,长缆科技,15.46,0.26,持有,19,6.92,18.9
sz.002871,伟隆股份,10.85,-3.73,观望,0,0.0,0.0
sz.002880,卫光生物,29.19,0.41,持有,83,0.38,25.64
sz.002881,美格智能,44.98,0.09,观望,0,0.0,0.0
sz.002882,金龙羽,33.9,-3.97,观望,0,0.0,0.0
sz.002883,中设股份,11.49,0.61,持有,44,6.88,93.55
sz.002885,京泉华,14.62,1.46,观望,0,0.0,0.0
sz.002886,沃特股份,18.89,-1.25,观望,0,0.0,0.0
sz.002884,凌霄泵业,15.94,-0.19,持有,42,1.59,11.31
sz.002887,绿茵生态,8.28,-0.12,持有,16,4.02,48.15
sz.002892,科力尔,13.59,-0.07,持有,16,-13.44,-21.73
sz.002888,惠威科技,18.36,-0.11,持有,105,0.16,69.04
sz.002889,东方嘉盛,14.76,-0.61,观望,0,0.0,0.0
sz.002893,京能热力,11.42,2.33,观望,0,0.0,0.0
sz.002895,川恒股份,23.02,-0.52,观望,0,0.0,0.0
sz.002890,弘宇股份,13.22,0.0,持有,34,3.61,-27.58
sz.002891,中宠股份,60.7,0.45,持有,30,-8.06,31.42
sz.002896,中大力德,58.17,5.23,持有,12,1.86,43.44
sz.002897,意华股份,37.91,-1.02,持有,44,-1.58,28.03
sz.002898,*ST赛隆,12.22,-2.08,持有,15,1.58,93.76
sz.002899,英派斯,24.59,-0.77,观望,0,0.0,0.0
sz.002900,哈三联,15.89,-3.05,观望,0,0.0,0.0
sz.002901,大博医疗,36.24,-0.03,持有,146,3.84,17.62
sz.002902,铭普光磁,19.84,-1.24,持有,6,-3.27,-8.45
sz.002908,德生科技,11.58,3.76,观望,0,0.0,0.0
sz.002903,宇环数控,19.8,0.3,观望,0,0.0,0.0
sz.002906,华阳集团,31.29,0.13,持有,6,-1.73,-25.53
sz.002905,金逸影视,9.97,3.53,观望,0,0.0,0.0
sz.002910,庄园牧场,9.54,-0.42,持有,27,2.03,16.87
sz.002909,集泰股份,6.28,-0.16,观望,0,0.0,0.0
sz.002907,华森制药,16.5,-1.32,持有,27,-8.08,35.27
sz.002912,中新赛克,23.59,0.17,观望,0,0.0,0.0
sz.002911,佛燃能源,10.23,0.29,持有,133,-8.33,18.5
sz.002913,奥士康,34.95,-0.94,观望,0,0.0,0.0
sz.002915,中欣氟材,17.05,-1.56,持有,2,0.89,31.07
sz.002917,金奥博,13.9,-0.43,观望,0,0.0,0.0
sz.002916,深南电路,118.09,-0.75,观望,0,0.0,0.0
sz.002919,名臣健康,16.69,-0.24,持有,1,-0.24,-36.07
sz.002918,蒙娜丽莎,8.46,-0.47,持有,19,4.7,-29.7
sz.002922,伊戈尔,16.53,3.12,观望,0,0.0,0.0
sz.002920,德赛西威,102.48,0.93,观望,0,0.0,0.0
sz.002925,盈趣科技,16.82,-0.36,观望,0,0.0,0.0
sz.002926,华西证券,9.18,-0.65,观望,0,0.0,0.0
sz.002921,联诚精密,15.01,1.42,买入,0,0.0,55.19
sz.002928,华夏航空,8.28,0.12,持有,23,1.85,39.61
sz.002923,润都股份,12.57,-1.64,持有,19,2.11,-19.42
sz.002927,泰永长征,15.75,5.14,观望,0,0.0,0.0
sz.002929,润建股份,46.03,-0.04,观望,0,0.0,0.0
sz.002930,宏川智慧,10.59,-0.66,持有,12,-2.93,-16.17
sz.002931,锋龙股份,15.36,-1.48,观望,0,0.0,0.0
sz.002932,明德生物,20.4,0.94,观望,0,0.0,0.0
sz.002933,新兴装备,34.38,-0.46,观望,0,0.0,0.0
sz.002935,天奥电子,15.68,-0.88,观望,0,0.0,0.0
sz.002936,郑州银行,2.22,1.83,持有,8,6.73,-10.39
sz.002938,鹏鼎控股,38.32,-2.49,观望,0,0.0,0.0
sz.002939,长城证券,8.51,0.47,观望,0,0.0,0.0
sz.002941,新疆交建,11.14,0.0,卖出,28,-4.05,55.26
sz.002937,兴瑞科技,16.27,-0.43,持有,42,-4.01,-25.54
sz.002945,华林证券,14.32,-0.42,观望,0,0.0,0.0
sz.002943,宇晶股份,26.72,2.93,持有,47,1.02,-33.29
sz.002940,昂利康,39.64,-0.48,观望,0,0.0,0.0
sz.002942,新农股份,17.68,-1.12,观望,0,0.0,0.0
sz.002948,青岛银行,5.16,0.58,持有,21,-1.53,42.08
sz.002946,新乳业,17.33,0.76,持有,30,-10.39,59.9
sz.002947,恒铭达,36.12,-0.17,持有,12,9.12,48.57
sz.002949,华阳国际,13.88,0.58,持有,132,-24.93,-4.02
sz.002950,奥美医疗,8.76,-0.34,持有,23,1.74,11.3
sz.002951,*ST金时,17.3,9.98,持有,16,41.34,120.66
sz.002953,日丰股份,10.66,-0.37,卖出,44,0.76,-17.72
sz.002957,科瑞技术,16.26,0.06,持有,1,0.06,-12.81
sz.002958,青农商行,3.79,-2.32,持有,14,2.16,33.84
sz.002955,鸿合科技,24.31,-0.41,持有,16,0.04,30.23
sz.002952,亚世光电,21.21,-1.62,持有,16,-2.57,95.76
sz.002965,祥鑫科技,35.66,0.59,观望,0,0.0,0.0
sz.002960,青鸟消防,9.91,-0.3,观望,0,0.0,0.0
sz.002959,小熊电器,46.95,-0.34,持有,36,-4.24,29.42
sz.002966,苏州银行,9.25,0.33,观望,0,0.0,0.0
sz.002962,五方光电,15.13,-0.13,持有,1,-0.13,-0.93
sz.002963,豪尔赛,13.15,-0.98,持有,44,13.36,73.34
sz.002956,西麦食品,22.82,-0.78,持有,36,3.26,64.59
sz.002969,嘉美包装,3.66,-3.43,卖出,23,2.23,8.05
sz.002967,广电计量,18.53,2.6,观望,0,0.0,0.0
sz.002961,瑞达期货,21.22,3.97,观望,0,0.0,0.0
sz.002970,锐明技术,50.12,-1.14,持有,47,0.06,148.95
sz.002968,新大正,10.6,0.57,持有,23,0.66,-15.21
sz.002972,科安达,12.3,0.49,持有,36,5.76,-12.95
sz.002971,和远气体,23.48,4.59,持有,23,11.7,34.13
sz.002973,侨银股份,13.34,-2.7,持有,23,-2.98,49.15
sz.002976,瑞玛精密,25.6,1.67,持有,6,2.36,40.8
sz.002979,雷赛智能,40.96,-0.53,持有,1,-0.53,56.12
sz.002975,博杰股份,33.95,-1.45,持有,23,5.8,-0.99
sz.002977,天箭科技,36.77,-0.38,持有,2,1.77,116.08
sz.002978,安宁股份,31.56,-0.97,持有,112,0.0,14.6
sz.002981,朝阳科技,27.3,-0.84,观望,0,0.0,0.0
sz.002983,芯瑞达,21.12,-0.28,持有,2,0.67,1.96
sz.002984,森麒麟,18.87,-0.42,观望,0,0.0,0.0
sz.002982,湘佳股份,15.99,0.76,观望,0,0.0,0.0
sz.002980,华盛昌,19.94,-0.65,持有,99,-26.72,-32.13
sz.002987,京北方,26.72,6.12,观望,0,0.0,0.0
sz.002989,中天精装,33.35,1.06,持有,28,-6.32,77.06
sz.002988,豪美新材,43.0,1.65,观望,0,0.0,0.0
sz.002986,宇新股份,11.36,-1.22,持有,13,-0.79,-49.21
sz.002985,北摩高科,28.78,-0.66,观望,0,0.0,0.0
sz.002990,盛视科技,30.45,3.71,观望,0,0.0,0.0
sz.002995,天地在线,19.04,0.21,持有,16,1.93,83.45
sz.002996,顺博合金,7.37,-1.6,持有,2,-0.81,-37.1
sz.002993,奥海科技,39.84,-1.85,持有,16,8.26,26.46
sz.002991,甘源食品,61.88,0.68,持有,985,8.54,8.54
sz.002992,宝明科技,63.52,-10.0,卖出,107,-11.84,37.06
sz.002999,天禾股份,7.08,0.14,观望,0,0.0,0.0
sz.002998,优彩资源,7.7,1.05,持有,16,6.35,21.3
sz.002997,瑞鹄模具,37.58,-0.84,观望,0,0.0,0.0
sz.003000,劲仔食品,12.93,0.0,持有,30,-10.77,38.63
sz.003001,中岩大地,26.86,0.04,持有,54,-30.99,35.11
sz.003004,*ST声迅,18.48,0.43,持有,203,-38.46,-1.96
sz.003003,天元股份,13.52,-3.08,观望,0,0.0,0.0
sz.003005,竞业达,19.57,0.31,观望,0,0.0,0.0
sz.003007,直真科技,29.93,-0.5,观望,0,0.0,0.0
sz.003002,壶化股份,27.4,-2.63,持有,105,10.17,-7.66
sz.003006,百亚股份,26.99,1.01,持有,56,-16.18,38.88
sz.003008,开普检测,21.66,0.09,持有,111,0.98,7.38
sz.003012,东鹏控股,5.74,0.35,观望,0,0.0,0.0
sz.003010,若羽臣,55.37,-0.5,持有,30,10.47,134.7
sz.003009,中天火箭,46.88,-0.51,持有,2,-0.49,42.3
sz.003015,日久光电,19.17,9.98,观望,0,0.0,0.0
sz.003011,海象新材,19.03,0.53,持有,105,22.22,-25.64
sz.003013,地铁设计,14.54,-0.14,持有,126,-3.52,21.53
sz.003016,欣贺股份,7.7,1.32,持有,23,2.39,60.04
sz.003017,大洋生物,26.4,-0.49,持有,12,4.6,28.51
sz.003018,金富科技,12.1,1.42,持有,56,9.9,25.78
sz.003019,宸展光电,30.39,-6.29,持有,1,-6.29,-37.62
sz.003022,联泓新科,15.9,-0.62,观望,0,0.0,0.0
sz.003021,兆威机电,105.12,-0.05,观望,0,0.0,0.0
sz.003025,思进智能,13.63,0.44,持有,44,-16.59,9.7
sz.003023,彩虹集团,20.15,0.2,持有,44,7.07,-33.12
sz.003020,立方制药,22.41,-0.44,持有,23,-6.0,-16.51
sz.003029,吉大正元,29.16,0.45,持有,5,0.9,-1.43
sz.003027,同兴科技,18.12,0.39,持有,19,5.53,37.05
sz.003026,中晶科技,34.78,-1.36,持有,2,-0.29,33.35
sz.003032,*ST传智,6.54,-1.51,观望,0,0.0,0.0
sz.003028,振邦智能,30.8,0.52,持有,117,-32.97,7.03
sz.003030,祖名股份,18.51,-0.7,持有,33,-3.74,36.52
sz.003035,南网能源,4.8,-0.62,观望,0,0.0,0.0
sz.003031,中瓷电子,52.73,1.7,观望,0,0.0,0.0
sz.003033,征和工业,41.44,1.15,持有,44,-12.35,42.65
sz.003037,三和管桩,7.68,1.45,观望,0,0.0,0.0
sz.003036,泰坦股份,16.47,-2.89,观望,0,0.0,0.0
sz.003040,楚天龙,25.36,4.06,持有,1,4.06,-36.23
sz.003038,鑫铂股份,18.07,-0.61,持有,41,-9.06,-91.85
sz.003039,顺控发展,13.95,-0.07,持有,35,-0.43,18.13
sz.003042,中农联合,16.89,-1.0,持有,27,-3.32,119.44
sz.003816,中国广核,3.7,-0.54,观望,0,0.0,0.0
sz.300002,神州泰岳,13.03,1.16,观望,0,0.0,0.0
sz.003041,真爱美家,28.54,1.28,持有,34,-5.53,20.93
sz.300001,特锐德,23.82,-0.46,观望,0,0.0,0.0
sz.300003,乐普医疗,15.17,-3.93,观望,0,0.0,0.0
sz.300006,莱美药业,3.88,0.52,观望,0,0.0,0.0
sz.003043,华亚智能,42.48,-1.16,持有,27,-1.32,-0.99
sz.300004,南风股份,8.68,4.58,持有,2,4.96,14.8
sz.300005,探路者,8.38,0.0,持有,2,0.96,38.06
sz.300007,汉威科技,38.9,0.75,观望,0,0.0,0.0
sz.300008,天海防务,6.97,-0.71,观望,0,0.0,0.0
sz.300009,安科生物,8.76,-0.11,观望,0,0.0,0.0
sz.300011,鼎汉技术,7.56,-0.4,观望,0,0.0,0.0
sz.300013,新宁物流,4.12,0.73,观望,0,0.0,0.0
